Name,unpol.5x41_km_HB_opt3_cut
Comment,Ralf's pseudo data for EIC.
Reference,Ralf
Process type,SIDIS
Number of points,2100
Number of uncorr.errors,2
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.03
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
3474,1 - 1 - 2022,820.0,1.9157244060668017,1.7782800679308082,2.3713730200033902,0.00548,0.00398107,0.00630957,0.173,0.15,0.2,0.0772,0.05,0.1,102000.0,843.0,99600.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3487,1 - 1 - 2022,820.0,1.9078784028338913,1.7782800679308082,2.3713730200033902,0.00552,0.00398107,0.00630957,0.222,0.2,0.25,0.0787,0.05,0.1,59000.0,641.0,58400.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3500,1 - 1 - 2022,820.0,1.9209372712298547,1.7782800679308082,2.3713730200033902,0.00545,0.00398107,0.00630957,0.273,0.25,0.3,0.0781,0.05,0.1,43900.0,554.0,41200.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3513,1 - 1 - 2022,820.0,1.91049731745428,1.7782800679308082,2.3713730200033902,0.00537,0.00398107,0.00630957,0.353,0.3,0.4,0.036,0.0,0.05,9460.0,182.0,8070.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3514,1 - 1 - 2022,820.0,1.9261360284258222,1.7782800679308082,2.3713730200033902,0.00547,0.00398107,0.00630957,0.345,0.3,0.4,0.0773,0.05,0.1,24500.0,292.0,20000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3515,1 - 1 - 2022,820.0,1.9157244060668017,1.7782800679308082,2.3713730200033902,0.00554,0.00398107,0.00630957,0.346,0.3,0.4,0.155,0.1,0.2,44500.0,279.0,35300.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3527,1 - 1 - 2022,820.0,1.8734993995195195,1.7782800679308082,2.3713730200033902,0.00547,0.00398107,0.00630957,0.45,0.4,0.5,0.0305,0.0,0.05,5560.0,139.0,1110.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3528,1 - 1 - 2022,820.0,1.8920887928424501,1.7782800679308082,2.3713730200033902,0.00552,0.00398107,0.00630957,0.451,0.4,0.5,0.077,0.05,0.1,14500.0,225.0,5010.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3529,1 - 1 - 2022,820.0,1.9026297590440449,1.7782800679308082,2.3713730200033902,0.00546,0.00398107,0.00630957,0.444,0.4,0.5,0.151,0.1,0.2,26700.0,216.0,12100.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3541,1 - 1 - 2022,820.0,1.876166303929372,1.7782800679308082,2.3713730200033902,0.00529,0.00398107,0.00630957,0.573,0.5,0.6,0.0326,0.0,0.05,3620.0,112.0,834.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3542,1 - 1 - 2022,820.0,1.8973665961010275,1.7782800679308082,2.3713730200033902,0.00556,0.00398107,0.00630957,0.547,0.5,0.6,0.0778,0.05,0.1,6950.0,156.0,1390.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3543,1 - 1 - 2022,820.0,1.9209372712298547,1.7782800679308082,2.3713730200033902,0.00545,0.00398107,0.00630957,0.539,0.5,0.6,0.151,0.1,0.2,13500.0,153.0,417.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3544,1 - 1 - 2022,820.0,1.9078784028338913,1.7782800679308082,2.3713730200033902,0.00556,0.00398107,0.00630957,0.548,0.5,0.6,0.249,0.2,0.3,16300.0,168.0,139.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3555,1 - 1 - 2022,820.0,2.0024984394500787,1.7782800679308082,2.3713730200033902,0.00622,0.00398107,0.00630957,0.654,0.6,0.7,0.0832,0.05,0.1,834.0,53.9,3060.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3556,1 - 1 - 2022,820.0,1.9131126469708992,1.7782800679308082,2.3713730200033902,0.00551,0.00398107,0.00630957,0.635,0.6,0.7,0.155,0.1,0.2,6120.0,103.0,1110.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3557,1 - 1 - 2022,820.0,1.9209372712298547,1.7782800679308082,2.3713730200033902,0.00555,0.00398107,0.00630957,0.644,0.6,0.7,0.249,0.2,0.3,8900.0,125.0,1810.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3567,1 - 1 - 2022,820.0,1.8867962264113207,1.7782800679308082,2.3713730200033902,0.00533,0.00398107,0.00630957,0.753,0.7,0.8,0.0655,0.05,0.1,2780.0,98.5,557.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3568,1 - 1 - 2022,820.0,1.9467922333931784,1.7782800679308082,2.3713730200033902,0.0056,0.00398107,0.00630957,0.749,0.7,0.8,0.152,0.1,0.2,4730.0,90.8,834.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3569,1 - 1 - 2022,820.0,1.9183326093250879,1.7782800679308082,2.3713730200033902,0.00543,0.00398107,0.00630957,0.74,0.7,0.8,0.253,0.2,0.3,4730.0,90.8,278.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3570,1 - 1 - 2022,820.0,1.8973665961010275,1.7782800679308082,2.3713730200033902,0.00563,0.00398107,0.00630957,0.751,0.7,0.8,0.341,0.3,0.4,5560.0,98.5,696.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3579,1 - 1 - 2022,820.0,1.8275666882497066,1.7782800679308082,2.3713730200033902,0.0056,0.00398107,0.00630957,0.872,0.8,0.9,0.0782,0.05,0.1,835.0,54.0,0.109,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3580,1 - 1 - 2022,820.0,1.905255888325765,1.7782800679308082,2.3713730200033902,0.0053,0.00398107,0.00630957,0.837,0.8,0.9,0.146,0.1,0.2,1250.0,46.7,1250.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3581,1 - 1 - 2022,820.0,1.9209372712298547,1.7782800679308082,2.3713730200033902,0.00542,0.00398107,0.00630957,0.848,0.8,0.9,0.242,0.2,0.3,4170.0,85.3,1390.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3582,1 - 1 - 2022,820.0,1.9131126469708992,1.7782800679308082,2.3713730200033902,0.00542,0.00398107,0.00630957,0.823,0.8,0.9,0.351,0.3,0.4,2090.0,60.3,974.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3590,1 - 1 - 2022,820.0,1.8920887928424501,1.7782800679308082,2.3713730200033902,0.00532,0.00398107,0.00630957,0.924,0.9,1.0,0.16,0.1,0.2,695.0,34.8,278.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3591,1 - 1 - 2022,820.0,1.905255888325765,1.7782800679308082,2.3713730200033902,0.00554,0.00398107,0.00630957,0.938,0.9,1.0,0.254,0.2,0.3,695.0,34.8,556.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3592,1 - 1 - 2022,820.0,1.9078784028338913,1.7782800679308082,2.3713730200033902,0.00544,0.00398107,0.00630957,0.933,0.9,1.0,0.356,0.3,0.4,1390.0,49.3,417.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3609,1 - 1 - 2022,820.0,2.009975124224178,1.7782800679308082,2.3713730200033902,0.00803,0.00630957,0.01,0.0726,0.05,0.1,0.034,0.0,0.05,139000.0,782.0,138000.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
3623,1 - 1 - 2022,820.0,2.0322401432901573,1.7782800679308082,2.3713730200033902,0.00817,0.00630957,0.01,0.123,0.1,0.15,0.0342,0.0,0.05,97200.0,654.0,95100.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
