Name,unpol.10x100_pim_HB_opt2_cut
Comment,Ralf's pseudo data for EIC.
Reference,Ralf
Process type,SIDIS
Number of points,3868
Number of uncorr.errors,2
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.03
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
4165,1 - 1 - 2021,4000.0,1.833030277982336,1.7782800679308082,2.3713730200033902,0.000942,0.000630957,0.001,0.0682,0.05,0.1,0.0327,0.0,0.05,1540000.0,8240.0,893000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
4179,1 - 1 - 2021,4000.0,1.8275666882497066,1.7782800679308082,2.3713730200033902,0.000946,0.000630957,0.001,0.124,0.1,0.15,0.0327,0.0,0.05,516000.0,4770.0,115000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
4193,1 - 1 - 2021,4000.0,1.835755975068582,1.7782800679308082,2.3713730200033902,0.000943,0.000630957,0.001,0.171,0.15,0.2,0.0338,0.0,0.05,249000.0,3310.0,76500.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
4194,1 - 1 - 2021,4000.0,1.833030277982336,1.7782800679308082,2.3713730200033902,0.000948,0.000630957,0.001,0.174,0.15,0.2,0.0754,0.05,0.1,657000.0,5380.0,140000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
4207,1 - 1 - 2021,4000.0,1.8384776310850235,1.7782800679308082,2.3713730200033902,0.000961,0.000630957,0.001,0.22,0.2,0.25,0.0363,0.0,0.05,185000.0,2850.0,95600.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
4208,1 - 1 - 2021,4000.0,1.835755975068582,1.7782800679308082,2.3713730200033902,0.000947,0.000630957,0.001,0.225,0.2,0.25,0.0779,0.05,0.1,580000.0,5060.0,172000.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
4221,1 - 1 - 2021,4000.0,1.8303005217723127,1.7782800679308082,2.3713730200033902,0.000949,0.000630957,0.001,0.271,0.25,0.3,0.0297,0.0,0.05,153000.0,2600.0,95600.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
4222,1 - 1 - 2021,4000.0,1.8303005217723127,1.7782800679308082,2.3713730200033902,0.000943,0.000630957,0.001,0.27,0.25,0.3,0.0808,0.05,0.1,281000.0,3520.0,31900.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
4235,1 - 1 - 2021,4000.0,1.849324200890693,1.7782800679308082,2.3713730200033902,0.000949,0.000630957,0.001,0.337,0.3,0.4,0.0336,0.0,0.05,76500.0,1300.0,22300.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
4236,1 - 1 - 2021,4000.0,1.835755975068582,1.7782800679308082,2.3713730200033902,0.000952,0.000630957,0.001,0.338,0.3,0.4,0.0784,0.05,0.1,166000.0,1910.0,28700.0,1.0,True,0.01,0.95,10.0,8000.0,0.938,0.139
