Name,unpol.18x275_pim_ACC_opt6_cut
Comment,Ralf's pseudo data for EIC.
Reference,Ralf
Process type,SIDIS
Number of points,4297
Number of uncorr.errors,2
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.03
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
4022,1 - 1 - 2021,19800.0,1.8947295321496416,1.7782800679308082,2.3713730200033902,0.000223,0.000158489,0.000251189,0.0675,0.05,0.1,0.033,0.0,0.05,38400000.0,82100.0,15000000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4036,1 - 1 - 2021,19800.0,1.8894443627691184,1.7782800679308082,2.3713730200033902,0.000222,0.000158489,0.000251189,0.122,0.1,0.15,0.0331,0.0,0.05,11300000.0,44400.0,6160000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4050,1 - 1 - 2021,19800.0,1.8973665961010275,1.7782800679308082,2.3713730200033902,0.000227,0.000158489,0.000251189,0.172,0.15,0.2,0.0338,0.0,0.05,5800000.0,31900.0,3220000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4051,1 - 1 - 2021,19800.0,1.8947295321496416,1.7782800679308082,2.3713730200033902,0.000224,0.000158489,0.000251189,0.172,0.15,0.2,0.0773,0.05,0.1,17900000.0,56100.0,7470000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4064,1 - 1 - 2021,19800.0,1.9026297590440449,1.7782800679308082,2.3713730200033902,0.000225,0.000158489,0.000251189,0.222,0.2,0.25,0.0341,0.0,0.05,3790000.0,25800.0,2420000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4065,1 - 1 - 2021,19800.0,1.8947295321496416,1.7782800679308082,2.3713730200033902,0.000224,0.000158489,0.000251189,0.224,0.2,0.25,0.0779,0.05,0.1,10200000.0,42200.0,5360000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4078,1 - 1 - 2021,19800.0,1.865475810617763,1.7782800679308082,2.3713730200033902,0.000221,0.000158489,0.000251189,0.271,0.25,0.3,0.0323,0.0,0.05,2010000.0,18800.0,1130000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4079,1 - 1 - 2021,19800.0,1.8841443681416772,1.7782800679308082,2.3713730200033902,0.000223,0.000158489,0.000251189,0.274,0.25,0.3,0.0784,0.05,0.1,6720000.0,34300.0,3810000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4092,1 - 1 - 2021,19800.0,1.9026297590440449,1.7782800679308082,2.3713730200033902,0.000227,0.000158489,0.000251189,0.343,0.3,0.4,0.0332,0.0,0.05,1080000.0,9740.0,644000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
4093,1 - 1 - 2021,19800.0,1.8920887928424501,1.7782800679308082,2.3713730200033902,0.000222,0.000158489,0.000251189,0.342,0.3,0.4,0.0768,0.05,0.1,3380000.0,17200.0,2160000.0,1.0,True,0.01,0.95,10.0,39600.0,0.938,0.139
